Date,Close
6/20/19,154.1
6/21/19,151.76
6/24/19,152.66
6/25/19,151.48
6/26/19,159.26
6/27/19,163.23
6/28/19,164.23
7/1/19,166.17
7/2/19,162.23
7/3/19,162.75
7/5/19,160.23
7/8/19,157.21
7/9/19,157.31
7/10/19,160.06
7/11/19,166.28
7/12/19,167.61
7/15/19,167.27
7/16/19,167.08
7/17/19,169.71
7/18/19,170.18
7/19/19,168.44
7/22/19,171.32
7/23/19,175.66
7/24/19,178.66
7/25/19,173.38
7/26/19,175.07
7/29/19,174.82
7/30/19,175.45
7/31/19,168.72
8/1/19,164.92
8/2/19,161.19
8/5/19,150.79
8/6/19,152.35
8/7/19,153.89
8/8/19,158.26
8/9/19,154.18
8/12/19,151.45
8/13/19,156.05
8/14/19,150.07
8/15/19,148.77
8/16/19,159.56
8/19/19,170.78
8/20/19,167.87
8/21/19,171.23
8/22/19,171.48
8/23/19,162.44
8/26/19,165.45
8/27/19,161.8
8/28/19,161.22
8/29/19,167
8/30/19,167.51
9/3/19,164.17
9/4/19,168.76
9/5/19,179.74
9/6/19,178.65
9/9/19,180.5
9/10/19,183.18
9/11/19,184.33
9/12/19,184.27
9/13/19,181.94
9/16/19,180.21
9/17/19,181.07
9/18/19,179.98
9/19/19,176.94
9/20/19,172.69
9/23/19,174.84
9/24/19,172.53
9/25/19,178.23
9/26/19,177.34
9/27/19,171.76
9/30/19,174.07
10/1/19,174
10/2/19,173.04
10/3/19,181.31
10/4/19,181.97
10/7/19,184.33
10/8/19,177.23
10/9/19,180.71
10/10/19,183.03
10/11/19,185.99
10/14/19,186.53
10/15/19,196.37
10/16/19,194.21
10/17/19,194.29
10/18/19,190.49
10/21/19,196.01
10/22/19,195.61
10/23/19,195.09
10/24/19,196.86
10/25/19,204.54
10/28/19,206.79
10/29/19,202.92
10/30/19,203
10/31/19,201.02
11/1/19,202.59
11/4/19,210.5
11/5/19,209.61
11/6/19,207.63
11/7/19,208.34
11/8/19,207.78
11/11/19,208.18
11/12/19,209.61
11/13/19,208.57
11/14/19,209.79
11/15/19,204.19
11/18/19,212.28
11/19/19,207.99
11/20/19,211.18
11/21/19,210.18
11/22/19,210.89
11/25/19,221.21
11/26/19,217
11/27/19,218.24
11/29/19,216.74
12/2/19,209.25
12/3/19,207.66
12/4/19,209.42
12/5/19,208.74
12/6/19,212.17
12/9/19,212.17
12/10/19,213.98
12/11/19,217.34
12/12/19,224.07
12/13/19,223.99
12/16/19,225.15
12/17/19,228.29
12/18/19,229.51
12/19/19,235.46
12/20/19,239.37
12/23/19,238.82
12/24/19,238.62
12/26/19,239.19
12/27/19,236.87
12/30/19,232.32
